molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,total_num,ratio_xy_mean,ratio_xy_std,calculated_lifetime_mean,calculated_lifetime_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,80,0.08,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18276,7663,32699,2.389449696767548,0.12723481619434696,106.38240823293354,0.04099634933920134,20230523183023,1,105
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,83,0.083,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18452,7656,32718,2.4124842306632486,0.08505653780347625,109.3608757643926,0.04084895451903692,20230523183027,1,108
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,86,0.086,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18559,7604,32859,2.4440580619243324,0.11235054993729145,112.36824700667489,0.024139895110250772,20230523183031,1,111
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,89,0.089,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18890,7477,33029,2.5326022157060013,0.1612562163070326,115.37132611738753,0.033621866169511946,20230523183036,1,114
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,92,0.092,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18684,7681,33087,2.435089320744828,0.1080015681562177,118.38386903460037,0.048404012686384786,20230523183040,1,117
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,95,0.095,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19027,7545,33338,2.5241891191860284,0.09484998263746783,121.35966545821506,0.020630127076065298,20230523183044,1,120
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,98,0.098,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18666,7362,32688,2.5382224569775755,0.08809611885279132,124.37556386318079,0.030319718786469933,20230523183048,1,123
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,102,0.102,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,18768,7281,32715,2.579411805079635,0.09977169915062714,128.35678043280558,0.017293517008658603,20230523183052,1,127
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,105,0.105,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19094,7463,33479,2.5608167117664964,0.10818798073713685,131.35205006102035,0.04391711682520806,20230523183057,1,130
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,109,0.109,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19093,7299,33169,2.6177306338470174,0.07480565167236854,135.37738027408363,0.04562425839327332,20230523183101,1,134
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,113,0.113,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19076,7417,33317,2.5780476123085934,0.15723258396071293,139.36018677341255,0.027017551614235583,20230523183105,1,138
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,188.49555921538757,59.99999999999999,117,0.117,10,<function gentle_check at 0x000001A50EA24F70>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19301,7354,33556,2.6274917373772047,0.07560559727116,143.3689295850414,0.024325918877303128,20230523183109,1,142
