molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,690000,690.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,9,4.7,1.9899748742132402,20230425145254,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,700000,700.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,8,3,0.8,0.7483314773547883,20230425145254,1,700025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,710000,710.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,37,14,3.8733333333333335,3.1485022894491705,20230425145255,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,720000,720.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,24,2,1.6,2.0591260281974,20230425145255,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,730000,730.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,7,10,0.7,0.2449489742783178,20230425145256,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,740000,740.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,35,14,2.7333333333333334,0.8981462390204986,20230425145256,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,750000,750.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,32,25,1.5833333333333335,0.8959786703810408,20230425145256,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,760000,760.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,20,1,0.8,1.6000000000000003,20230425145257,1,760025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,770000,770.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,19,1,0.4,0.8000000000000002,20230425145257,1,770025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,780000,780.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,26,8,0.9333333333333332,0.8,20230425145258,1,780025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,790000,790.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15,7,1.4,1.019803902718557,20230425145258,1,790025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,800000,800.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,22,3,2.2,1.8330302779823362,20230425145259,1,800025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,810000,810.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,36,17,2.1666666666666665,0.44721359549995787,20230425145259,1,810025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,820000,820.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15,10,1.25,1.118033988749895,20230425145300,1,820025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,830000,830.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,16,1,0.8,1.6,20230425145300,1,830025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,840000,840.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15,8,1.75,1.5491933384829668,20230425145300,1,840025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,850000,850.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,29,8,4.3,2.2045407685048604,20230425145301,1,850025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,200000.0,7853.981633974483,2500.0,860000,860.0,5,<function gentle_check at 0x0000015C86605900>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,15,5,1.0,1.0954451150103321,20230425145301,1,860025
