molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,89,8825
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,90,8925
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,91,9025
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,92,9125
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,93,9225
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,1,0,0.0,0.0,20230508130116,94,9325
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,95,9425
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,96,9525
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,97,9625
<class 'rotational_diffusion.src.variables.molecule_properties.mScarlet'>,20000000.0,227451.30811990102,72400.0,5000000.0,5000.0,50,<function cw at 0x00000118626F1120>,"(0, 1, 0)",2,nan,nan,circular,0.64,0,0,nan,nan,20230508130116,98,9725
