sample,excitation_props,repetitions,collection_time_point,photons_x_mean,photons_x_std,photons_y_mean,photons_y_std,total_photons_mean,total_photons_std,ratio_xy_mean,ratio_xy_std,datetime,ratio_outputs,excitation_intensity,excitation_polarization,trigger_intensity,trigger_polarization,crescent_intensity,crescent_polarization,sample_fluorescent_molecule,sample_num_molecules,sample_rdt,sample_rdt_unpied,sample_state_info,sample_fluorophore_holder
<__main__.SampleProperties object at 0x0000026DFE50BF70>,<__main__.ExcitationProperties object at 0x0000026DFE50B970>,10,430000.0,870.3,35.00014285685131,309.8,13.159027319676785,1180.1,34.1363442682429,2.815606912983618,0.1897070164032667,20230530_141415,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BBB0>
<__main__.SampleProperties object at 0x0000026DFE50ADD0>,<__main__.ExcitationProperties object at 0x0000026DFE50BF40>,10,440000.0,848.5,26.956446353330776,296.9,15.610573339887294,1145.4,38.27322824116095,2.863293426326895,0.12582542881397032,20230530_141636,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BDF0>
<__main__.SampleProperties object at 0x0000026DFE50BD60>,<__main__.ExcitationProperties object at 0x0000026DFE50BCA0>,10,450000.0,843.9,38.07742113116381,284.2,13.78259772321604,1128.1,42.84495302833229,2.9752908269164875,0.17663446061685592,20230530_141858,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B730>
<__main__.SampleProperties object at 0x0000026DFE50BD00>,<__main__.ExcitationProperties object at 0x0000026DFE50ADD0>,10,460000.0,814.0,16.382917933017918,282.1,15.82055624812225,1096.1,23.330023574784487,2.89473300225479,0.17433794134208086,20230530_142125,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B970>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE504130>,10,470000.0,809.4,28.29204835284996,278.8,15.295751043999113,1088.2,35.74576898039823,2.910364837479944,0.16388251421982875,20230530_142352,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A3E0>
<__main__.SampleProperties object at 0x0000026DFE4FFFD0>,<__main__.ExcitationProperties object at 0x0000026DFE50BC10>,10,480000.0,797.3,18.341483037093813,273.1,17.835077796297945,1070.4,29.799999999999997,2.9307605370579775,0.18287696056783623,20230530_142618,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AEF0>
<__main__.SampleProperties object at 0x0000026DFE50A860>,<__main__.ExcitationProperties object at 0x0000026DFE4EC130>,10,490000.0,779.1,18.79068918374204,262.3,18.011385288200348,1041.4,26.665333299998334,2.9852530661188106,0.2315758001010767,20230530_142845,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BE20>
<__main__.SampleProperties object at 0x0000026DFE50BD00>,<__main__.ExcitationProperties object at 0x0000026DFE50BDF0>,10,500000.0,762.3,21.307510412997573,253.2,17.485994395515515,1015.5,32.22188697143605,3.0227223755224086,0.18735437861880724,20230530_143116,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50AD70>
<__main__.SampleProperties object at 0x0000026DFE4FFC70>,<__main__.ExcitationProperties object at 0x0000026DFE50BE80>,10,510000.0,755.6,30.968370961353457,249.1,14.556441872930348,1004.7,36.53505166275258,3.0426295553949445,0.19922136417743436,20230530_143349,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFD30>
<__main__.SampleProperties object at 0x0000026DFE50BD60>,<__main__.ExcitationProperties object at 0x0000026DFE50BDF0>,10,520000.0,724.0,24.166091947189145,242.9,19.04967191318528,966.9,23.83044271514904,3.0039717252069007,0.31307262016164367,20230530_143625,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50ADD0>
<__main__.SampleProperties object at 0x0000026DFE50BCA0>,<__main__.ExcitationProperties object at 0x0000026DFE5040A0>,10,530000.0,710.1,18.511888072263186,236.9,14.808443537387717,947.0,16.792855623746664,3.011034340944555,0.22728595327323392,20230530_143908,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE509AE0>
<__main__.SampleProperties object at 0x0000026DFE50BDF0>,<__main__.ExcitationProperties object at 0x0000026DFE50B5B0>,10,540000.0,701.6,32.67170029245494,243.0,15.12613632095123,944.6,31.969360331417327,2.90037373028368,0.2487051439167552,20230530_144146,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BEB0>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE50BC70>,10,550000.0,686.7,30.46982113501817,239.2,12.983065893693986,925.9,28.8355683141498,2.882014952076706,0.23973760347507425,20230530_144432,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B760>
<__main__.SampleProperties object at 0x0000026DFE50BF40>,<__main__.ExcitationProperties object at 0x0000026DFE50BA30>,10,560000.0,663.9,25.645467435786777,226.7,18.660385848100784,890.6,21.754080077079795,2.9524448913054675,0.3070036070782139,20230530_144717,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A3E0>
<__main__.SampleProperties object at 0x0000026DFE4FFB80>,<__main__.ExcitationProperties object at 0x0000026DFE50BF10>,10,570000.0,670.8,20.658170296519486,225.5,18.429595763336753,896.3,29.73903159149605,2.9941190347484423,0.2596391780374746,20230530_145006,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BD60>
<__main__.SampleProperties object at 0x0000026DFE50BBE0>,<__main__.ExcitationProperties object at 0x0000026DFE5100A0>,10,580000.0,640.5,24.00937316966022,223.7,9.57131129992124,864.2,23.21120419107979,2.8698313401409585,0.18865748841819627,20230530_145254,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BCD0>
<__main__.SampleProperties object at 0x0000026DFE50BE50>,<__main__.ExcitationProperties object at 0x0000026DFE50BE80>,10,590000.0,637.7,13.689777207829204,210.6,7.851114570556209,848.3,14.366976021418008,3.0328439490430035,0.14331988164576792,20230530_145537,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B8B0>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50A860>,10,600000.0,614.1,28.595279330686736,214.9,13.148764200486676,829.0,34.397674339989905,2.8661022555542424,0.18841291728748177,20230530_145833,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFFD0>
<__main__.SampleProperties object at 0x0000026DFE50BE50>,<__main__.ExcitationProperties object at 0x0000026DFE50B670>,10,610000.0,615.2,15.184202316881846,201.2,13.12097557348538,816.4,20.150434238497198,3.069888928455357,0.2024755554462492,20230530_150126,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B850>
<__main__.SampleProperties object at 0x0000026DFE50BD00>,<__main__.ExcitationProperties object at 0x0000026DFE4EC160>,10,620000.0,589.8,22.493554632383027,201.7,11.916794871105234,791.5,19.127205755154097,2.9382999877750953,0.2590633889627256,20230530_150431,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B730>
<__main__.SampleProperties object at 0x0000026DFE4FF7F0>,<__main__.ExcitationProperties object at 0x0000026DFE50BD30>,10,630000.0,596.0,30.48606238922961,205.5,9.635870484808313,801.5,30.552413979913275,2.9080682089739236,0.2246703958071083,20230530_150730,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FFF70>
<__main__.SampleProperties object at 0x0000026DFE50BEB0>,<__main__.ExcitationProperties object at 0x0000026DFE50BA30>,10,640000.0,580.8,22.112439937736404,196.2,11.2942463227964,777.0,26.600751869073175,2.9694915581599033,0.19830837773682858,20230530_151029,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B8B0>
<__main__.SampleProperties object at 0x0000026DFE50ADD0>,<__main__.ExcitationProperties object at 0x0000026DFE4EC0A0>,10,650000.0,558.3,21.927380144467786,191.1,11.49304137293519,749.4,12.768711759609893,2.9378798935514085,0.2766824444988793,20230530_151332,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A860>
<__main__.SampleProperties object at 0x0000026DFE4FFF70>,<__main__.ExcitationProperties object at 0x0000026DFE50AEF0>,10,660000.0,568.6,22.428553230201896,193.5,14.186260959111108,762.1,31.446621440148387,2.9505563842718736,0.19551460606189694,20230530_151636,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BEB0>
<__main__.SampleProperties object at 0x0000026DFE4FFB80>,<__main__.ExcitationProperties object at 0x0000026DFE50BE20>,10,670000.0,535.3,27.243531342320512,191.1,14.306991297963386,726.4,36.52177432710519,2.811489161730015,0.18075546892036992,20230530_151940,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE4FBE80>
<__main__.SampleProperties object at 0x0000026DFE50BE80>,<__main__.ExcitationProperties object at 0x0000026DFE4FFBB0>,10,680000.0,540.5,19.92109434744989,179.4,8.604649905719581,719.9,21.52417245795991,3.0199042777385916,0.18613922144951336,20230530_152248,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BBB0>
<__main__.SampleProperties object at 0x0000026DFE50BE20>,<__main__.ExcitationProperties object at 0x0000026DFE50AD70>,10,690000.0,516.8,15.606408939919524,183.4,11.825396399275586,700.2,19.286264542414635,2.829834520851133,0.202582808725179,20230530_152602,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50B760>
<__main__.SampleProperties object at 0x0000026DFE4FB4C0>,<__main__.ExcitationProperties object at 0x0000026DFE504160>,10,700000.0,518.4,15.486768546084752,173.8,14.538225476308998,692.2,25.541339040856883,3.000944931645538,0.23201313829997974,20230530_152919,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A9B0>
<__main__.SampleProperties object at 0x0000026DFE50AEC0>,<__main__.ExcitationProperties object at 0x0000026DFE50BF10>,10,710000.0,508.5,23.118174668429166,166.7,10.936635680134911,675.2,28.07418743258654,3.0608488867000396,0.2088819893931774,20230530_153234,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A3E0>
<__main__.SampleProperties object at 0x0000026DFE50AC50>,<__main__.ExcitationProperties object at 0x0000026DFE50BFD0>,10,720000.0,495.6,27.31373280970582,163.5,14.894629904767692,659.1,38.63016955696674,3.04669997987838,0.22006901586358743,20230530_153553,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BA30>
<__main__.SampleProperties object at 0x0000026DFE4FFBB0>,<__main__.ExcitationProperties object at 0x0000026DFE50BF10>,10,730000.0,489.4,17.573844200970942,167.7,17.922332437492617,657.1,27.743287476432926,2.9478573596339337,0.30165585002314316,20230530_153916,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50BF70>
<__main__.SampleProperties object at 0x0000026DFE50BC70>,<__main__.ExcitationProperties object at 0x0000026DFE50ADA0>,10,740000.0,459.5,16.566532527961304,160.6,14.65059725744995,620.1,28.193793643282557,2.878655305043415,0.20878551468814274,20230530_154243,[],2,"(0, 1, 0)",0.25,"(1, 0, 0)",0,"(1, 0, 0)","mScarlet(singlet_lifetime_ns=3, triplet_lifetime_ns=500000.0, triplet_quantum_yield=0.01)",20000000.0,7249,2307.4283649462986,<rotational_diffusion.src.fluorophore.PossibleStates object at 0x0000026DEFEEB970>,<rotational_diffusion.src.fluorophore.FluorophoreCollection object at 0x0000026DFE50A9B0>
