molecule,num_molecules,rotational_diffusion_time_ns,rotational_diffusion_time_ns_unpied,collection_time_point_ns,collection_time_point_us,repetitions,excitation_scheme,singlet_polarization,singlet_intensity,crescent_polarization,crescent_intensity,trigger_polarization,trigger_intensity,num_x,num_y,ratio_xy_mean,ratio_xy_std,datetime,trigger_number,collection_start_time
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,650000,650.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,53065,18265,2.9106044133342563,0.14108681333608433,20230501170702,1,650025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,660000,660.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,51252,17461,2.9420399341386663,0.16658899372005267,20230501170737,1,660025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,670000,670.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52549,18365,2.8665221735796105,0.13781403644486295,20230501170808,1,670025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,680000,680.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52612,17600,2.9953886950417425,0.15511442641723341,20230501170837,1,680025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,690000,690.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,55238,18147,3.050596190931494,0.16932175315297746,20230501170901,1,690025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,700000,700.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52632,17122,3.0786950922457943,0.13341849126139152,20230501170926,1,700025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,710000,710.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,52239,18085,2.892335522654394,0.12754720650523535,20230501170959,1,710025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,720000,720.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,50420,17045,2.965000269908025,0.1639618040032002,20230501171026,1,720025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,730000,730.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,51589,18175,2.8433296829401047,0.13997931335431554,20230501171058,1,730025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,740000,740.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47860,16366,2.929096003017828,0.13986093512141634,20230501171156,1,740025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,750000,750.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,48511,17798,2.7308281839257598,0.13967656293434916,20230501171321,1,750025
<class 'rotational_diffusion.src.variables.molecule_properties.Venus'>,20000000.0,14545.573986120742,4630.0,760000,760.0,50,<function gentle_check at 0x0000027E7A180DC0>,"(0, 1, 0)",2,"(1, 0, 0)",0,"(1, 0, 0)",0.25,47952,15935,3.01407170332581,0.14228277728669314,20230501171426,1,760025
